cluster,docId,document title
Cluster-1,DX1901869293,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901147636,PUZZLE COMPETITION
Cluster-1,DX1901518197,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901529919,PUZZLEDOM
Cluster-1,DX1901124029,Crackers for the Ingenious
Cluster-1,DX1901520112,PUZZLE PAGE
Cluster-1,DX1901499457,"ENIGMAS, CHARADES, ETC."
Cluster-1,CC1903069025,Missionary Enigma
Cluster-1,DX1901122604,Crackers for the Ingenious
Cluster-1,DX1901503698,OUR PUZZLE PAGES
Cluster-1,DX1901510457,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901517953,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901906619,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901149591,PUZZLES
Cluster-1,DX1901520244,PUZZLE PAGE
Cluster-1,LTAFAA207681875,Enigmatical Pastimes
Cluster-1,DX1901719963,PUZZLES
Cluster-1,CDZXNE942603228,Enigmatical Pastimes
Cluster-1,DX1901728724,PUZZLES
Cluster-1,DX1901733384,RIDDLES
Cluster-1,SMIMRH210288037,Puzzles Riddles
Cluster-1,DX1902043267,PUZZLE COMPETITION*
Cluster-1,DX1901906705,PUZZLE PAGES
Cluster-1,DX1901504065,A CHARADE
Cluster-1,DX1901519127,PUZZLES
Cluster-1,DX1901678209,Our Puzzle Department
Cluster-1,DX1901722955,A BIBLE ENIGMA
Cluster-1,CC1903240542,OUR PUZZLES
Cluster-1,DX1901679944,PUZZLE PAGE
Cluster-1,UVKBEB395358834,The Puzzler
Cluster-1,DX1901499285,"ENIGMAS, CHARADES, ETC."
Cluster-1,CC1903291765,RECREATION COLUMN
Cluster-1,DX1901725711,"ENIGMAS, &c."
Cluster-1,DX1901727332,THE CHILDREN'S PAGE
Cluster-1,DX1901678238,Our Puzzle Department
Cluster-1,UEGYNC294607590,Enigmatical Pastimes
Cluster-1,DX1901497453,NUTS TO CRACK
Cluster-1,DX1901124609,Crackers for the Ingenious
Cluster-1,DX1901124314,Crackers for the Ingenious
Cluster-1,CWDWVY572276487,Puzzles Riddles
Cluster-1,DX1901731624,PUZZLE PAGES
Cluster-1,DX1901504817,ACROSTIC
Cluster-1,DX1901724908,BIBLICAL CHARADE
Cluster-1,DX1901679006,NUMBERED CHARADE
Cluster-1,DX1901678278,SCRIPTURE PUZZLES
Cluster-1,ZOUERM696829105,Puzzles Riddles
Cluster-1,CC1903259727,RECREATION COLUMN
Cluster-1,DX1901118863,Crackers for the Ingenious
Cluster-1,CC1903069039,Missionary Enigma
Cluster-1,DX1901177213,SCRIPTURE ENIGMA
Cluster-1,DX1901731551,PUZZLE PAGES
Cluster-1,DX1901507853,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901177183,CHARADE
Cluster-1,DX1901685164,PUZZLE PAGES
Cluster-1,DX1901679542,PUZZLES
Cluster-1,TPWVUW450064258,Puzzles Riddles
Cluster-1,DX1901124103,Crackers for the Ingenious
Cluster-1,DX1901516781,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901179301,"BIBLICAL, HISTORICAL, AND GEOGRAPHICAL PUZZLES"
Cluster-1,DX1901176378,SCRIPTURE ENIGMA
Cluster-1,XVUJBZ130926085,Enigmatical and Amusing Exercises for Leisure Moemnts
Cluster-1,DX1902011697,"Answers to Charades, &c.,"
Cluster-1,DX1901504097,OUR PUZZLE PAGES
Cluster-1,DX1901719797,PUZZLES
Cluster-1,UGURVU443024040,Enigmatical and Amusing Exercises
Cluster-1,DX1901725338,PRIZE COMPETITIONS
Cluster-1,DX1901722819,ROYAL SIGHS: A BIBLE ENIGMA
Cluster-1,DX1901677046,CHARADES
Cluster-1,DX1901105115,Crackers for the Ingenious
Cluster-1,CC1904017464,PUZZLES
Cluster-1,DX1901677995,Our Puzzle Department
Cluster-1,DX1901731487,PUZZLE PAGES
Cluster-1,CC1903240524,OUR PUZZLES
Cluster-1,CC1903255407,OUR RECREATION CORNER
Cluster-1,DX1901118290,Crackers for the Ingenious
Cluster-1,DX1901720126,PUZZLES
Cluster-1,KPHDTG148850372,Puzzles Riddles
Cluster-1,REZQWE481085280,The Puzzler
Cluster-1,SWNDBX482702613,Puzzles &c. Riddles
Cluster-1,DX1901528031,RIDDLE
Cluster-1,DX1901723593,BIBLE ENIGMAS AND ACROSTICS
Cluster-1,DX1901684232,A RIDDLE
Cluster-1,DX1901052921,PUZZLEDOM
Cluster-1,DX1901686755,PUZZLE PAGES
Cluster-1,XJGDJL863130332,Puzzles Riddles &c.
Cluster-1,DX1901532265,PUZZLEDOM
Cluster-1,DX1901733528,CHARADES
Cluster-1,DX1901728515,PUZZLES
Cluster-1,DX1901589117,Our friend G. GRANT to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,DX1901684106,CHARADE
Cluster-1,DX1902036689,AN OLD RIDDLE
Cluster-1,ABHNFJ727511047,Puzzle Department
Cluster-1,NPOCSZ809557287,Enigmatical Pastimes
Cluster-1,DX1901677368,CHARADE
Cluster-1,DX1901723469,BIBLE ENIGMAS
Cluster-1,DX1901106470,Crackers for the Ingenious
Cluster-1,UFWXWW526015588,The Puzzler
Cluster-1,CC1903254040,OUR PUZZLES
Cluster-1,DX1901509698,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901728087,THE CHILDREN'S PAGE
Cluster-1,DX1901685240,PUZZLE PAGES
Cluster-1,DX1901118333,Crackers for the Ingenious
Cluster-1,XEUEAQ869060091,The Puzzler
Cluster-1,DX1901517109,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901677141,CHARADE
Cluster-1,DX1901124123,Trackers for the Ingenious
Cluster-1,DX1901730829,"CHARADES, REBUSES, &C."
Cluster-1,DX1901733824,CHARADES
Cluster-1,CC1903240503,OUR PUZZLES
Cluster-1,DX1901123410,Crakers for the Ingenious
Cluster-1,DX1901519506,PUZZLE PAGE
Cluster-1,DX1901510512,PICTORIAL PUZZLE
Cluster-1,DX1901499407,"ENIGMAS. CHARADES, ETC."
Cluster-1,DX1901888198,PUZZLES
Cluster-1,DX1901725549,PRIZE COMPETITIONS FOR THE MONTH OF DECEMBER
Cluster-1,DX1901514273,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1904017041,PUZZLES
Cluster-1,DX1901783093,A RIDDLE
Cluster-1,UKXGUA151628099,"Puzzles Riddlesn, &c"
Cluster-1,DX1901519291,PUZZLES
Cluster-1,PVFTBU912379065,"Answers to ""Our Own Sphinx"""
Cluster-1,DX1901793208,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901513777,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901514141,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901677423,CHARADE
Cluster-1,DX1901124755,Crackers for the Ingenious
Cluster-1,DX1901732094,PUZZLE PAGES
Cluster-1,DX1901124293,Crackers for the Ingenious
Cluster-1,DX1901724673,BIBLICAL CHARADE AND HIDDEN TEXT
Cluster-1,BZGBOF656372392,The Puzzler
Cluster-1,LZZAOY601792805,Puzzles Riddles &c
Cluster-1,DX1901907413,PUZZLE PAGES
Cluster-1,DX1901589023,Our friends S. J. P. AND H. G. W. to-day take the lead in the RIDDLE TOURNAMENT
Cluster-1,XLEEVA273921176,Enigmatical Pastimes
Cluster-1,CC1903240697,OUR PUZZLES
Cluster-1,DX1901512745,RIDDLE-ME-REES
Cluster-1,DX1901177020,SCRIPTURE ENIGMA
Cluster-1,DX1901516563,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,UUCXCH056089973,Puzzles & Riddles
Cluster-1,CC1903078046,A Missionary Enigma
Cluster-1,DX1901499681,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901499102,NUTS TO CRACK
Cluster-1,DX1901118649,Crackers for the Ingenious
Cluster-1,ZTBTOU193943576,The Riddler
Cluster-1,DX1901732119,PUZZLE PAGES
Cluster-1,DX1901053233,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901123047,Crackers for the Ingenious
Cluster-1,DX1901105303,Crackers for the Ingenious
Cluster-1,DX1901111127,Crackers for the Ingenious
Cluster-1,DX1901133700,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1902136367,CHARADE
Cluster-1,DX1901725327,PRIZE COMPETITION FOR JUNE
Cluster-1,DX1901677868,CHARADE
Cluster-1,DX1901781266,THE RIDDLE-BOX
Cluster-1,DX1901498877,NUTS TO CRACK
Cluster-1,DX1901724437,DOUBLE BIBLE ACROSTIC AND HIDDEN TEXT
Cluster-1,DX1901519955,PUZZLE PAGE
Cluster-1,OMUGUF837422493,Puzzle Department
Cluster-1,PWFONX422694262,Skates!
Cluster-1,CC1903260070,RECREATION COLUMN
Cluster-1,DX1901684116,CHARADE
Cluster-1,MULROQ900900631,Enigmatical and Amusing Exercises
Cluster-1,CBZWPS588709445,Enigmatical Pastimes
Cluster-1,DX1901122487,Crackers for the Ingenious
Cluster-1,NFTYGE857932823,The Puzzler
Cluster-1,DX1901677713,CHARADES
Cluster-1,DX1901679967,PUZZLE PAGE
Cluster-1,DX1901723628,BIBLE ENIGMAS AND ACROSTICS
Cluster-1,PZLNPX093679474,Award of Prizes
Cluster-1,DX1901052846,PUZZLEDOM. BY THE LATE TOM HOOD
Cluster-1,DX1901685651,PUZZLE PAGES
Cluster-1,DX1901723771,BIBLE ENIGMA AND HIDDEN TEXT
Cluster-1,KDSKSD005174222,Puzzles &c. Riddles
Cluster-1,DX1901245258,CHARADE
Cluster-1,UQVHWJ684023424,Enigma
Cluster-1,CC1903268830,RECREATION COLUMN
Cluster-1,DX1901124856,Crackers for the Ingenious
Cluster-1,DX1901720106,PUZZLES
Cluster-1,LSKHKO668444988,Enigmatical Pastimes
Cluster-1,DX1901888231,BIBLE TEACHING CLASS
Cluster-1,DX1901678578,Our Puzzle Department
Cluster-1,DX1901052819,PUZZLEDOM
Cluster-1,DX1902042596,MONTHLY COMPETITION-PUZZLES
Cluster-1,VKUCBR451550206,The Puzzler
Cluster-1,WBDBPQ416082425,The Riddler
Cluster-1,DX1901723315,BIBLE ENIGMA
Cluster-1,DX1901501428,Puzzledom
Cluster-1,YVOROZ813853482,The Puzzler
Cluster-1,DX1901122535,Crackers for the Ingenious
Cluster-1,PVJFAS206145519,The Riddler
Cluster-1,DX1901508213,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901519730,PUZZLE PAGE
Cluster-1,DX1901496964,OUR NUTS TO CRACK COMPETITIONS
Cluster-1,DX1901502480,AN HISTORICAL RIDDLE
Cluster-1,DX1901686496,PUZZLE PAGES
Cluster-1,DX1901176859,SCRIPTURE ENIGMA
Cluster-1,DX1901525871,"Answers to Riddles, Charades, &c., In March Number"
Cluster-1,DX1901503804,OUR PUZZLE PAGES
Cluster-1,NDEESC892010048,Comic Column
Cluster-1,DX1901105068,Crackers for the Ingenious
Cluster-1,DX1901176586,SCRIPTURE ENIGMA
Cluster-1,CC1903240355,OUR PUZZLES
Cluster-1,CPDNWK054675605,The Puzzler
Cluster-1,DX1901686528,PUZZLE PAGES
Cluster-1,CC1903079090,Missionary Bible Enigmas
Cluster-1,DX1901516265,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901907484,PUZZLE PAGES
Cluster-1,DX1901240398,CHARADE
Cluster-1,DX1901518410,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901728500,PUZZLES
Cluster-1,DX1901519842,PUZZLE PAGE
Cluster-1,DX1901501489,Puzzledom
Cluster-1,DX1902049710,PUZZLE COMPETITION
Cluster-1,LFVKJP826033035,The Puzzler
Cluster-1,DX1901106425,Crackers for the Ingenious
Cluster-1,DX1901241195,CHARADE
Cluster-1,RMFHVW672549974,The Puzzler
Cluster-1,DX1901110709,Crackers for the Ingenious
Cluster-1,DX1901124143,Crackers for the Ingenious
Cluster-1,DX1901106203,Crackers for the Ingenious
Cluster-1,DX1901052485,PUZZLEDOM
Cluster-1,DX1901728107,THE CHILDREN'S PAGE
Cluster-1,DX1902045378,OUR PRIZE TOURNAMENT
Cluster-1,DX1901728775,PUZZLES
Cluster-1,CC1903255590,OUR RECREATION CORNER
Cluster-1,DX1901242471,NEW CHARADE
Cluster-1,DX1901526223,AMUSING
Cluster-1,DX1901499723,"PRIZES FOR ORIGINAL ENIGMAS, ETC"
Cluster-1,DX1901242010,NEW CHARADES
Cluster-1,DX1901869472,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901176894,SCRIPTURE ENIGMA
Cluster-1,DX1901793144,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901678013,Our Puzzle Department
Cluster-1,DX1901793433,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901723902,HIDDEN TEXT AND BIBLICAL CHARADE
Cluster-1,DX1901514045,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901104770,Crackers for the Ingenious
Cluster-1,SEADGZ478512667,The Puzzler
Cluster-1,DX1901118881,Crackers for the Ingenious
Cluster-1,DX1901529069,PUZZLEDOM
Cluster-1,DX1901052941,PUZZLEDOM. BY MRS. BRODERIP
Cluster-1,DX1901677796,CHARADE
Cluster-1,DX1901118729,Crackers for the Ingenious
Cluster-1,CC1903068849,Missionary Enigma
Cluster-1,OWXHCS466495970,The Puzzler
Cluster-1,DX1901731948,PUZZLE PAGES
Cluster-1,DX1901499648,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901124583,Crackers for the Ingenious
Cluster-1,DX1901683924,CHARADE
Cluster-1,DX1901496685,NUTS TO CRACK
Cluster-1,CWYIFP279494754,Puzzles Riddles &c
Cluster-1,DX1901124414,Crackers for the Ingenious
Cluster-1,DX1901733428,RIDDLES
Cluster-1,JEDOXL095450113,Enigmatical Pastimes
Cluster-1,DX1901499670,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901531574,NUTS TO CRACK
Cluster-1,VQVOFN646045693,Enigmatical Pastimes
Cluster-1,XXWOVZ679763221,The Puzzler
Cluster-1,OSVXEC661290754,The Riddler
Cluster-1,CC1904016899,PUZZLES
Cluster-1,CC1904017075,PUZZLES
Cluster-1,SKHQXY589794696,Puzzles Riddles
Cluster-1,DX1901515858,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,JURADD260207132,The Puzzler
Cluster-1,DX1901720773,CHARADES
Cluster-1,DX1901499787,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901118439,Crackers for the Ingenious
Cluster-1,GIKRAT105149947,The Puzzler
Cluster-1,DX1901242262,NEW CHARADE
Cluster-1,DX1901520315,PUZZLE PAGE
Cluster-1,DX1901508440,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901526164,"Answers to Riddles, Charades, &c., In November Number"
Cluster-1,DX1901532064,PUZZLEDOM
Cluster-1,DX1901784075,PUZZLES
Cluster-1,DX1901053202,PUZZLEDOM
Cluster-1,DX1901728899,PUZZLES
Cluster-1,RGXLLU502153850,Enigmatical Pastimes
Cluster-1,DX1901241900,CHARADES
Cluster-1,DX1901123471,Crackers for the Ingenious
Cluster-1,DX1901506045,OUR PUZZLE PAGES
Cluster-1,DX1901728183,THE CHILDREN'S PAGE
Cluster-1,CC1903255684,RECREATION CORNER
Cluster-1,DX1901869484,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901499862,PICTORIAL CHARADE
Cluster-1,DX1901531729,NUTS TO CRACK
Cluster-1,DX1901679346,Our Prize Department
Cluster-1,ALGPWX416910971,The Puzzler
Cluster-1,DX1901722933,A BIBLE ENIGMA
Cluster-1,DX1901529955,PUZZLEDOM
Cluster-1,DX1901677325,CHARADE
Cluster-1,DX1901527859,PUZZLEDOM
Cluster-1,DX1901678046,Our Puzzle Department
Cluster-1,ECZFTT189346039,The Puzzler
Cluster-1,CC1904016772,PUZZLES
Cluster-1,CC1903268674,RECREATION COLUMN
Cluster-1,PCHCWO103231262,Award of Prizes
Cluster-1,DX1901723567,BIBLE ENIGMAS AND ACROSTICS
Cluster-1,DX1901679589,PUZZLES
Cluster-1,DX1901678552,Our Puzzle Department
Cluster-1,BRJSHH351891139,Our Prize Charade No. 7
Cluster-1,DX1901052468,PUZZLEDOM
Cluster-1,QQGQLE715321955,Puzzles Riddles &c
Cluster-1,DX1901728532,PUZZLES
Cluster-1,DX1901526824,AMUSING
Cluster-1,DX1901511484,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,WLVNPW166329832,Enigmatical and Amusing Exercises For Leisure Moments
Cluster-1,CC1903068932,Missionary Enigma
Cluster-1,CC1903702305,Ministerial Riddles
Cluster-1,DX1901676811,CHARADE
Cluster-1,DX1901499777,"ENIGMAS, CHARADES ETC"
Cluster-1,DX1901890543,THE RIDDLE-BOX
Cluster-1,DX1901176658,SCRIPTURE ENIGMA
Cluster-1,DX1901531385,NUTS TO CRACK
Cluster-1,DX1901907392,PUZZLE PAGES
Cluster-1,DX1901242372,NEW CHARADES
Cluster-1,DX1902049097,OUR PRIZE TOURNAMENT
Cluster-1,DX1901514007,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903244376,Charades
Cluster-1,DX1901513865,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903069151,Missionary Enigma
Cluster-1,DX1901519552,PUZZLE PAGE
Cluster-1,DX1901052770,PUZZLEDOM
Cluster-1,DX1901244353,ANSWER
Cluster-1,DX1901498752,NUTS TO CRACK
Cluster-1,DX1901678355,Our Puzzle Department
Cluster-1,DX1901104447,Crackers for the Ingenious
Cluster-1,DBBEXX412787124,Award of Prizes
Cluster-1,DX1901686806,PUZZLE PAGES
Cluster-1,KGFTNF530246289,Enigmatical Pastimes
Cluster-1,DX1901499212,NUTS TO CRACK
Cluster-1,DX1901505133,PRIZE SET OF SIX PUZZLES
Cluster-1,DX1901511881,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,SFMGXM420684879,Our Sphinx
Cluster-1,DX1902136546,CHARADE
Cluster-1,DX1901516734,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901123547,Crackers for the Ingenious
Cluster-1,DX1901499616,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901526924,AMUSING
Cluster-1,DX1902136363,CHARADE
Cluster-1,DX1901728687,PUZZLES
Cluster-1,DX1901115758,Crackers for the Ingenious
Cluster-1,DX1901125222,Crackers for the Ingenious
Cluster-1,DX1901504294,OUR PUZZLE PAGES
Cluster-1,DX1901523464,"Answers to Riddles, &c., In June Number of the LADIES' TREASURY, 1864"
Cluster-1,POZZTA719559083,Enigmatical Pastimes
Cluster-1,DX1901730690,"CHARADES, REBUSES, &C."
Cluster-1,DX1901118633,Crackers for the Ingenious
Cluster-1,DX1901123496,Crackers for the Ingenious
Cluster-1,DX1901728468,PUZZLES
Cluster-1,EDLJFM442540206,Enigma
Cluster-1,DX1901504872,CHARADES
Cluster-1,DX1901123069,Crackers for the Ingenious
Cluster-1,DX1901677426,CHARADE
Cluster-1,DX1901503453,A BURIED PROVERB
Cluster-1,DX1901677853,CHARADE
Cluster-1,DX1901677659,CHARADE
Cluster-1,DX1901115550,Crackers for the Ingenious
Cluster-1,DX1901677639,CHARADE
Cluster-1,CC1903069200,Missionary Enigma
Cluster-1,DX1901525750,AMUSING
Cluster-1,GABKCR393136683,Prize Enigmatical Pastimes
Cluster-1,DX1901888224,PUZZLES
Cluster-1,DX1901177008,CHARADE
Cluster-1,DX1901514228,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903068743,Missionary Enigma
Cluster-1,CC1903722790,Sunday School Riddle
Cluster-1,DX1901499798,"ENIGMAS CHARADES, ETC."
Cluster-1,DX1901526560,"Riddles, Charades, &c."
Cluster-1,DX1901519704,PUZZLE PAGE
Cluster-1,CC1903243636,Charades
Cluster-1,DX1901686957,PUZZLE PAGES
Cluster-1,DX1901793616,"ENIGMAS, CHARADES, &c."
Cluster-1,VPEEZW986219766,Our Sphinx
Cluster-1,DX1901731414,PUZZLE PAGES
Cluster-1,DX1901118709,Crackers for the Ingenious
Cluster-1,DX1901725381,THE RIDDLER.-No. III
Cluster-1,DX1901519855,PUZZLE PAGE
Cluster-1,FDRGJO142590013,Enigmatical Pastimes
Cluster-1,DX1901512038,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901109057,Crackers for the Ingenious
Cluster-1,CC1904017671,PUZZLES
Cluster-1,DX1901888413,PUZZLES
Cluster-1,CC1903255519,OUR RECREATION CORNER
Cluster-1,YOJRSZ885397255,Enigmatical Pastimes
Cluster-1,DX1901677356,CHARADE
Cluster-1,DX1901124633,Crackers for the Ingenious
Cluster-1,DX1901499764,"ENIGMAS, CHARADES, ETC."
Cluster-1,ZDKGSM958114440,The Puzzler
Cluster-1,UBXDDC198054915,The Riddler
Cluster-1,DX1901679931,PUZZLE PAGE
Cluster-1,DX1901505647,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901869232,"ENIGMAS, CHARADES, ETC., I"
Cluster-1,DX1901678277,Our Puzzle Department
Cluster-1,DX1901104838,Crackers for the Ingenious
Cluster-1,JUYCXF623027781,Puzzles Riddles &c.
Cluster-1,DX1901124707,Crackers for the Ingenious
Cluster-1,DX1901677598,CHARADE
Cluster-1,DX1901724649,DOUBLE BIBLE ACROSTIC & BIBLICAL CHARADE
Cluster-1,LUTFMR616380027,Enigmatical Pastimes
Cluster-1,DX1901122721,Crackers for the Ingenious
Cluster-1,AWNAPU743562838,The Puzzler
Cluster-1,JJZYYF181117942,"Multiple Puzzle, Game Items"
Cluster-1,WSLVHN558499330,Enigmatical and Amusing Exercises
Cluster-1,DX1901684150,CHARADE
Cluster-1,WZOYUZ922229868,Puzzles Riddles
Cluster-1,DX1901505910,OUR PUZZLE PAGES
Cluster-1,DX1901525468,AMUSING
Cluster-1,DX1901520331,PUZZLE PAGE
Cluster-1,DX1901719972,PUZZLES
Cluster-1,NFOZDA923422832,The Puzzler
Cluster-1,DX1901519647,PUZZLE PAGE
Cluster-1,BITUAT438229202,Puzzles Riddles
Cluster-1,DX1901728548,PUZZLES
Cluster-1,DX1901245273,CHARADE
Cluster-1,DX1901122511,Crackers for the Ingenious
Cluster-1,DX1901906694,PUZZLE PAGES
Cluster-1,DX1901734273,"CHARADES, REBUSES, &c."
Cluster-1,IJVAJK298151791,Enigmatical and Amusing Exercises for Leisure Moments
Cluster-1,DX1901719693,PUZZLES
Cluster-1,CC1903079207,Missionary Bible Enigmas
Cluster-1,XTVRTY189045822,Our Puzzle Department
Cluster-1,DX1901499743,"ENIGMAS, CHARADES, ETC."
Cluster-1,CC1904017645,PUZZLES
Cluster-1,DX1902009620,AMUSING
Cluster-1,DX1901686211,PUZZLE PAGES
Cluster-1,DX1901513652,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901783918,PUZZLE PAGES
Cluster-1,DX1901528903,NUTS TO CRACK
Cluster-1,CC1903268164,RECREATION COLUMN
Cluster-1,DX1901118572,Crackers for the Ingenious
Cluster-1,DX1901516651,'OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901728609,PUZZLES
Cluster-1,DX1901105636,Crackers for the Ingenious
Cluster-1,DX1901123992,Crackers for the Ingenious
Cluster-1,CTUTCL808651544,Puzzles Riddles
Cluster-1,DX1901106493,Crackers For the Ingenious
Cluster-1,DX1901532101,SIX PRIZE PUZZLES
Cluster-1,DX1901686083,PUZZLE PAGES
Cluster-1,DX1901512331,OUR LITTLE FOLKS'S OWN PUZZLES
Cluster-1,DX1901519684,PUZZLE PAGE
Cluster-1,SRUXNA043865130,Enigmatical and Amusing Exercises for Leisure Moments
Cluster-1,DX1901123771,Trackers for the Ingenious
Cluster-1,DX1901123566,Crackers for the Ingenious
Cluster-1,DX1901118555,Crackers for the Ingenious
Cluster-1,DX1901724837,HIDDEN TEXT AND BIBLE ENIGMA
Cluster-1,DX1901499692,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1902045128,PUZZLE COMPETITION
Cluster-1,DX1901526408,AMUSING
Cluster-1,DX1901686586,PUZZLE PAGES
Cluster-1,DX1901519792,PUZZLE PAGE
Cluster-1,DX1901782014,THE RIDDLE-BOX
Cluster-1,DX1901499509,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901123681,Crackers for the Ingenious
Cluster-1,CTQNFL118283359,Our Puzzle Department
Cluster-1,DX1901507568,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901052547,PUZZLEDOM
Cluster-1,DX1901678078,Our Puzzle Department
Cluster-1,DX1901723178,BIBLE ENIGMA
Cluster-1,DX1901527999,PUZZLEDOM
Cluster-1,DX1901104379,Crackers for the Ingenious
Cluster-1,DX1901105711,Crackers for the Ingenious
Cluster-1,DX1901111029,Crackers for the Ingenious
Cluster-1,VXQQTK558694938,The Puzzler
Cluster-1,DX1901115777,Crackers for the Ingenious
Cluster-1,DX1901519592,PUZZLE PAGE
Cluster-1,DX1901503371,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,CC1904016991,PUZZLES
Cluster-1,DX1901105685,Crackers for the Ingenious
Cluster-1,HXVHET553142209,Enigmatical Pastimes
Cluster-1,DX1901508004,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901518302,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901679220,CHARADES
Cluster-1,DX1901517828,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901676911,A RIDDLE
Cluster-1,DX1901730931,PUZZLES
Cluster-1,CC1903240635,OUR PUZZLES
Cluster-1,DX1901509316,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901906966,PUZZLE PAGES
Cluster-1,DX1901517901,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,HNTAPM005986697,Enigma
Cluster-1,XPPDGY079328193,Puzzles Riddles &c
Cluster-1,DX1901507816,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901906717,PUZZLE PAGES
Cluster-1,DX1901502840,RIDDLE-ME-REES FOR MY LITTLE FOLKS
Cluster-1,DX1901734253,"CHARADES, REBUSES, &c."
Cluster-1,NORFAR960879532,The Puzzler
Cluster-1,DX1901525908,"Answers to Riddles, Charades, &c., In May Number"
Cluster-1,ZSBFFP959715491,Enigmatical Pastimes
Cluster-1,JTLTQG900730410,The Puzzler
Cluster-1,PGZHVD139475602,Enigmatical Pastimes
Cluster-1,DX1901110517,Crackers for the Ingenious
Cluster-1,DX1901686677,PUZZLE PAGES
Cluster-1,DX1901513470,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901511070,RIDDLE-ME-REES
Cluster-1,FOHYFK735979079,The Riddler
Cluster-1,MFKELX343764457,Puzzles
Cluster-1,KKBSZR951578133,Puzzles Riddles &c.
Cluster-1,CC1904017691,PUZZLES
Cluster-1,DX1901677637,CHARADE
Cluster-1,DX1901123144,Crackers for the Ingenious
Cluster-1,DX1901793755,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901732436,PUZZLE PAGES
Cluster-1,DX1901507888,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901149683,PUZZLES
Cluster-1,DX1901106264,Crackers for the Ingenious
Cluster-1,DX1901509572,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901519356,PUZZLE PAGE
Cluster-1,DX1901123360,Crackers for the Ingenious
Cluster-1,DX1901176449,SCRIPTURE ENIGMA
Cluster-1,DX1901503325,RIDDLE-ME REES
Cluster-1,DX1901677833,CHARADE
Cluster-1,DX1902136550,CHARADE
Cluster-1,DX1901520323,PUZZLE PAGE
Cluster-1,CC1903069166,Missionary Enigma
